timestamp,device_id,temperature_1,humidity,light_lux,soil_moisture
2026-04-23 | 20:10,ESP32_GH_01,27.2,90.2,6.666667,0
2026-04-23 | 20:10,ESP32_GH_01,27.2,90.2,6.666667,0
2026-04-23 | 20:10,ESP32_GH_01,27.2,90.2,6.666667,0
2026-04-23 | 20:11,ESP32_GH_01,27.2,90.1,6.666667,0
2026-04-23 | 20:11,ESP32_GH_01,27.2,90.1,6.666667,0
2026-04-23 | 20:11,ESP32_GH_01,27.3,90.1,6.666667,0
2026-04-23 | 20:11,ESP32_GH_01,27.3,90,6.666667,0
2026-04-23 | 20:11,ESP32_GH_01,27.3,90.1,6.666667,0
2026-04-23 | 20:11,ESP32_GH_01,27.3,90,6.666667,0
2026-04-23 | 20:11,ESP32_GH_01,27.3,90,6.666667,0
2026-04-23 | 20:11,ESP32_GH_01,27.3,90,6.666667,0
2026-04-23 | 20:11,ESP32_GH_01,27.3,89.9,6.666667,0
2026-04-23 | 20:11,ESP32_GH_01,27.3,89.9,6.666667,0
2026-04-23 | 20:11,ESP32_GH_01,27.3,89.8,6.666667,0
2026-04-23 | 20:11,ESP32_GH_01,27.3,89.9,6.666667,0
2026-04-23 | 20:11,ESP32_GH_01,27.3,89.8,6.666667,0
2026-04-23 | 20:12,ESP32_GH_01,27.4,89.7,6.666667,0
2026-04-23 | 20:12,ESP32_GH_01,27.3,89.6,6.666667,0
2026-04-23 | 20:12,ESP32_GH_01,27.4,89.6,6.666667,0
2026-04-23 | 20:12,ESP32_GH_01,27.4,89.6,6.666667,0
2026-04-23 | 20:12,ESP32_GH_01,27.4,89.5,6.666667,0
2026-04-23 | 20:12,ESP32_GH_01,27.4,89.5,6.666667,0
2026-04-23 | 20:12,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:12,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:12,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:12,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:12,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:12,ESP32_GH_01,27.4,89.3,6.666667,0
2026-04-23 | 20:13,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:13,ESP32_GH_01,27.4,89.3,6.666667,0
2026-04-23 | 20:13,ESP32_GH_01,27.4,89.3,6.666667,0
2026-04-23 | 20:13,ESP32_GH_01,27.4,89.2,6.666667,0
2026-04-23 | 20:13,ESP32_GH_01,27.4,89.2,6.666667,0
2026-04-23 | 20:13,ESP32_GH_01,27.4,89.2,6.666667,0
2026-04-23 | 20:13,ESP32_GH_01,27.4,89.3,6.666667,0
2026-04-23 | 20:13,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:13,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:13,ESP32_GH_01,27.4,89.3,6.666667,0
2026-04-23 | 20:13,ESP32_GH_01,27.4,89.3,6.666667,0
2026-04-23 | 20:13,ESP32_GH_01,27.4,89.2,6.666667,0
2026-04-23 | 20:14,ESP32_GH_01,27.5,89.2,6.666667,0
2026-04-23 | 20:14,ESP32_GH_01,27.4,89.1,6.666667,0
2026-04-23 | 20:14,ESP32_GH_01,27.5,89,6.666667,0
2026-04-23 | 20:14,ESP32_GH_01,27.4,89,6.666667,0
2026-04-23 | 20:14,ESP32_GH_01,27.5,89,6.666667,0
2026-04-23 | 20:14,ESP32_GH_01,27.5,89,6.666667,0
2026-04-23 | 20:14,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 20:14,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 20:14,ESP32_GH_01,27.4,88.9,6.666667,0
2026-04-23 | 20:14,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 20:14,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 20:15,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 20:15,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 20:15,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 20:15,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 20:15,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 20:15,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 20:15,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 20:15,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 20:15,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 20:15,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 20:15,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 20:15,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:16,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.4,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:17,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:18,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:18,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:18,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:18,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:18,ESP32_GH_01,27.4,88.5,6.666667,0
2026-04-23 | 20:18,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 20:18,ESP32_GH_01,27.4,88.5,6.666667,0
2026-04-23 | 20:18,ESP32_GH_01,27.4,88.6,6.666667,0
2026-04-23 | 20:18,ESP32_GH_01,27.4,88.6,6.666667,0
2026-04-23 | 20:18,ESP32_GH_01,27.4,88.6,6.666667,0
2026-04-23 | 20:18,ESP32_GH_01,27.4,88.6,6.666667,0
2026-04-23 | 20:18,ESP32_GH_01,27.4,88.6,6.666667,0
2026-04-23 | 20:19,ESP32_GH_01,27.4,88.7,6.666667,0
2026-04-23 | 20:19,ESP32_GH_01,27.4,88.6,6.666667,0
2026-04-23 | 20:19,ESP32_GH_01,27.4,88.6,6.666667,0
2026-04-23 | 20:19,ESP32_GH_01,27.4,88.6,6.666667,0
2026-04-23 | 20:19,ESP32_GH_01,27.4,88.6,6.666667,0
2026-04-23 | 20:19,ESP32_GH_01,27.4,88.7,6.666667,0
2026-04-23 | 20:19,ESP32_GH_01,27.4,88.7,6.666667,0
2026-04-23 | 20:19,ESP32_GH_01,27.4,88.7,6.666667,0
2026-04-23 | 20:19,ESP32_GH_01,27.4,88.8,6.666667,0
2026-04-23 | 20:19,ESP32_GH_01,27.4,88.8,6.666667,0
2026-04-23 | 20:19,ESP32_GH_01,27.4,88.9,6.666667,0
2026-04-23 | 20:20,ESP32_GH_01,27.4,88.9,6.666667,0
2026-04-23 | 20:20,ESP32_GH_01,27.3,88.9,6.666667,0
2026-04-23 | 20:20,ESP32_GH_01,27.3,88.9,6.666667,0
2026-04-23 | 20:20,ESP32_GH_01,27.3,88.9,6.666667,0
2026-04-23 | 20:20,ESP32_GH_01,27.3,89,6.666667,0
2026-04-23 | 20:20,ESP32_GH_01,27.3,89,6.666667,0
2026-04-23 | 20:20,ESP32_GH_01,27.3,89,6.666667,0
2026-04-23 | 20:20,ESP32_GH_01,27.3,89.1,6.666667,0
2026-04-23 | 20:20,ESP32_GH_01,27.3,89.1,6.666667,0
2026-04-23 | 20:20,ESP32_GH_01,27.3,89.1,6.666667,0
2026-04-23 | 20:20,ESP32_GH_01,27.3,89.1,6.666667,0
2026-04-23 | 20:20,ESP32_GH_01,27.3,89.1,6.666667,0
2026-04-23 | 20:21,ESP32_GH_01,27.3,89.3,6.666667,0
2026-04-23 | 20:21,ESP32_GH_01,27.3,89.2,6.666667,0
2026-04-23 | 20:21,ESP32_GH_01,27.3,89.2,6.666667,0
2026-04-23 | 20:21,ESP32_GH_01,27.3,89.2,6.666667,0
2026-04-23 | 20:21,ESP32_GH_01,27.3,89.2,6.666667,0
2026-04-23 | 20:21,ESP32_GH_01,27.3,89.2,6.666667,0
2026-04-23 | 20:21,ESP32_GH_01,27.3,89.2,6.666667,0
2026-04-23 | 20:21,ESP32_GH_01,27.3,89.2,6.666667,0
2026-04-23 | 20:21,ESP32_GH_01,27.3,89.2,6.666667,0
2026-04-23 | 20:21,ESP32_GH_01,27.3,89.2,6.666667,0
2026-04-23 | 20:21,ESP32_GH_01,27.3,89.2,6.666667,0
2026-04-23 | 20:21,ESP32_GH_01,27.3,89.2,6.666667,0
2026-04-23 | 20:22,ESP32_GH_01,27.2,89.2,6.666667,0
2026-04-23 | 20:22,ESP32_GH_01,27.3,89.2,6.666667,0
2026-04-23 | 20:22,ESP32_GH_01,27.3,89.1,6.666667,0
2026-04-23 | 20:22,ESP32_GH_01,27.3,89.1,6.666667,0
2026-04-23 | 20:22,ESP32_GH_01,27.2,89.2,6.666667,0
2026-04-23 | 20:22,ESP32_GH_01,27.3,89.2,6.666667,0
2026-04-23 | 20:22,ESP32_GH_01,27.2,89.2,6.666667,0
2026-04-23 | 20:22,ESP32_GH_01,27.2,89.2,6.666667,0
2026-04-23 | 20:22,ESP32_GH_01,27.2,89.3,6.666667,0
2026-04-23 | 20:22,ESP32_GH_01,27.2,89.4,6.666667,0
2026-04-23 | 20:22,ESP32_GH_01,27.2,89.3,6.666667,0
2026-04-23 | 20:22,ESP32_GH_01,27.2,89.3,6.666667,0
2026-04-23 | 20:23,ESP32_GH_01,27.2,89.4,6.666667,0
2026-04-23 | 20:23,ESP32_GH_01,27.2,89.3,6.666667,0
2026-04-23 | 20:23,ESP32_GH_01,27.2,89.4,6.666667,0
2026-04-23 | 20:23,ESP32_GH_01,27.2,89.4,6.666667,0
2026-04-23 | 20:23,ESP32_GH_01,27.1,89.4,6.666667,0
2026-04-23 | 20:23,ESP32_GH_01,27.2,89.4,6.666667,0
2026-04-23 | 20:23,ESP32_GH_01,27.1,89.5,6.666667,0
2026-04-23 | 20:23,ESP32_GH_01,27.1,89.5,6.666667,0
2026-04-23 | 20:23,ESP32_GH_01,27.1,89.5,6.666667,0
2026-04-23 | 20:23,ESP32_GH_01,27.1,89.6,6.666667,0
2026-04-23 | 20:23,ESP32_GH_01,27.1,89.6,6.666667,0
2026-04-23 | 20:24,ESP32_GH_01,27.1,89.7,6.666667,0
2026-04-23 | 20:24,ESP32_GH_01,27.1,89.7,6.666667,0
2026-04-23 | 20:24,ESP32_GH_01,27.1,89.7,6.666667,0
2026-04-23 | 20:24,ESP32_GH_01,27.1,89.7,6.666667,0
2026-04-23 | 20:24,ESP32_GH_01,27.1,89.7,6.666667,0
2026-04-23 | 20:24,ESP32_GH_01,27.1,89.7,6.666667,0
2026-04-23 | 20:24,ESP32_GH_01,27.1,89.7,6.666667,0
2026-04-23 | 20:24,ESP32_GH_01,27.1,89.7,6.666667,0
2026-04-23 | 20:24,ESP32_GH_01,27.1,89.7,6.666667,0
2026-04-23 | 20:24,ESP32_GH_01,27.1,89.7,6.666667,0
2026-04-23 | 20:24,ESP32_GH_01,27.1,89.7,6.666667,0
2026-04-23 | 20:25,ESP32_GH_01,27,89.8,6.666667,0
2026-04-23 | 20:25,ESP32_GH_01,27,89.8,6.666667,0
2026-04-23 | 20:25,ESP32_GH_01,27,89.9,6.666667,0
2026-04-23 | 20:25,ESP32_GH_01,27.1,89.9,6.666667,0
2026-04-23 | 20:25,ESP32_GH_01,27,89.9,6.666667,0
2026-04-23 | 20:25,ESP32_GH_01,27,90,6.666667,0
2026-04-23 | 20:25,ESP32_GH_01,27,90.1,6.666667,0
2026-04-23 | 20:25,ESP32_GH_01,27,90,6.666667,0
2026-04-23 | 20:25,ESP32_GH_01,27,90.1,6.666667,0
2026-04-23 | 20:25,ESP32_GH_01,27,90.1,6.666667,0
2026-04-23 | 20:25,ESP32_GH_01,27,90,6.666667,0
2026-04-23 | 20:25,ESP32_GH_01,27,90.1,6.666667,0
2026-04-23 | 20:25,ESP32_GH_01,27,90.1,6.666667,0
2026-04-23 | 20:26,ESP32_GH_01,27,90,6.666667,0
2026-04-23 | 20:26,ESP32_GH_01,27,90.2,6.666667,0
2026-04-23 | 20:26,ESP32_GH_01,27,90.1,6.666667,0
2026-04-23 | 20:26,ESP32_GH_01,27,90.2,6.666667,0
2026-04-23 | 20:26,ESP32_GH_01,27,90.2,6.666667,0
2026-04-23 | 20:26,ESP32_GH_01,26.9,90.2,6.666667,0
2026-04-23 | 20:26,ESP32_GH_01,27,90.2,6.666667,0
2026-04-23 | 20:26,ESP32_GH_01,26.9,90.2,6.666667,0
2026-04-23 | 20:26,ESP32_GH_01,26.9,90.2,6.666667,0
2026-04-23 | 20:26,ESP32_GH_01,26.9,90.3,6.666667,0
2026-04-23 | 20:26,ESP32_GH_01,26.9,90.3,6.666667,0
2026-04-23 | 20:27,ESP32_GH_01,26.9,90.4,6.666667,0
2026-04-23 | 20:27,ESP32_GH_01,26.9,90.4,6.666667,0
2026-04-23 | 20:27,ESP32_GH_01,26.9,90.5,6.666667,0
2026-04-23 | 20:27,ESP32_GH_01,26.9,90.4,6.666667,0
2026-04-23 | 20:27,ESP32_GH_01,26.9,90.5,6.666667,0
2026-04-23 | 20:27,ESP32_GH_01,26.9,90.5,6.666667,0
2026-04-23 | 20:27,ESP32_GH_01,26.9,90.5,6.666667,0
2026-04-23 | 20:27,ESP32_GH_01,26.9,90.6,6.666667,0
2026-04-23 | 20:27,ESP32_GH_01,26.8,90.6,6.666667,0
2026-04-23 | 20:27,ESP32_GH_01,26.9,90.5,6.666667,0
2026-04-23 | 20:27,ESP32_GH_01,26.9,90.6,6.666667,0
2026-04-23 | 20:27,ESP32_GH_01,26.9,90.6,6.666667,0
2026-04-23 | 20:27,ESP32_GH_01,26.9,90.6,6.666667,0
2026-04-23 | 20:28,ESP32_GH_01,26.9,90.7,6.666667,0
2026-04-23 | 20:28,ESP32_GH_01,26.9,90.7,6.666667,0
2026-04-23 | 20:28,ESP32_GH_01,26.9,90.7,6.666667,0
2026-04-23 | 20:28,ESP32_GH_01,26.9,90.7,6.666667,0
2026-04-23 | 20:28,ESP32_GH_01,26.9,90.7,6.666667,0
2026-04-23 | 20:28,ESP32_GH_01,26.9,90.7,6.666667,0
2026-04-23 | 20:28,ESP32_GH_01,26.9,90.7,6.666667,0
2026-04-23 | 20:28,ESP32_GH_01,26.9,90.7,6.666667,0
2026-04-23 | 20:28,ESP32_GH_01,26.9,90.7,6.666667,0
2026-04-23 | 20:28,ESP32_GH_01,26.9,90.7,6.666667,0
2026-04-23 | 20:28,ESP32_GH_01,26.9,90.8,6.666667,0
2026-04-23 | 20:29,ESP32_GH_01,26.9,90.8,6.666667,0
2026-04-23 | 20:29,ESP32_GH_01,26.9,90.8,6.666667,0
2026-04-23 | 20:29,ESP32_GH_01,26.9,90.8,6.666667,0
2026-04-23 | 20:29,ESP32_GH_01,26.9,90.7,6.666667,0
2026-04-23 | 20:29,ESP32_GH_01,26.9,90.7,6.666667,0
2026-04-23 | 20:29,ESP32_GH_01,26.9,90.7,6.666667,0
2026-04-23 | 20:29,ESP32_GH_01,26.9,90.6,6.666667,0
2026-04-23 | 20:29,ESP32_GH_01,27,90.7,6.666667,0
2026-04-23 | 20:29,ESP32_GH_01,26.9,90.6,6.666667,0
2026-04-23 | 20:29,ESP32_GH_01,27,90.6,6.666667,0
2026-04-23 | 20:29,ESP32_GH_01,27,90.5,6.666667,0
2026-04-23 | 20:29,ESP32_GH_01,27,90.6,6.666667,0
2026-04-23 | 20:30,ESP32_GH_01,26.9,90.5,6.666667,0
2026-04-23 | 20:30,ESP32_GH_01,27,90.5,6.666667,0
2026-04-23 | 20:30,ESP32_GH_01,27,90.5,6.666667,0
2026-04-23 | 20:30,ESP32_GH_01,27,90.4,6.666667,0
2026-04-23 | 20:30,ESP32_GH_01,27,90.5,6.666667,0
2026-04-23 | 20:30,ESP32_GH_01,27,90.5,6.666667,0
2026-04-23 | 20:30,ESP32_GH_01,27,90.4,6.666667,0
2026-04-23 | 20:30,ESP32_GH_01,27,90.3,6.666667,0
2026-04-23 | 20:30,ESP32_GH_01,27,90.3,6.666667,0
2026-04-23 | 20:30,ESP32_GH_01,27,90.2,6.666667,0
2026-04-23 | 20:30,ESP32_GH_01,27,90.3,6.666667,0
2026-04-23 | 20:30,ESP32_GH_01,27.1,90.2,6.666667,0
2026-04-23 | 20:31,ESP32_GH_01,27,90.2,6.666667,0
2026-04-23 | 20:31,ESP32_GH_01,27.1,90.2,6.666667,0
2026-04-23 | 20:31,ESP32_GH_01,27.1,90.1,6.666667,0
2026-04-23 | 20:31,ESP32_GH_01,27.1,90.1,6.666667,0
2026-04-23 | 20:31,ESP32_GH_01,27,90,6.666667,0
2026-04-23 | 20:31,ESP32_GH_01,27,89.9,6.666667,0
2026-04-23 | 20:31,ESP32_GH_01,27,90,6.666667,0
2026-04-23 | 20:31,ESP32_GH_01,27.1,89.9,6.666667,0
2026-04-23 | 20:31,ESP32_GH_01,27,89.9,6.666667,0
2026-04-23 | 20:31,ESP32_GH_01,27.1,90,6.666667,0
2026-04-23 | 20:31,ESP32_GH_01,27.1,90,6.666667,0
2026-04-23 | 20:31,ESP32_GH_01,27.1,90,6.666667,0
2026-04-23 | 20:32,ESP32_GH_01,27.1,90,6.666667,0
2026-04-23 | 20:32,ESP32_GH_01,27.1,90,6.666667,0
2026-04-23 | 20:32,ESP32_GH_01,27.1,90,6.666667,0
2026-04-23 | 20:32,ESP32_GH_01,27.1,90,6.666667,0
2026-04-23 | 20:32,ESP32_GH_01,27.1,90,6.666667,0
2026-04-23 | 20:32,ESP32_GH_01,27.1,89.9,6.666667,0
2026-04-23 | 20:32,ESP32_GH_01,27.1,89.9,6.666667,0
2026-04-23 | 20:32,ESP32_GH_01,27.1,89.9,6.666667,0
2026-04-23 | 20:32,ESP32_GH_01,27.1,89.9,6.666667,0
2026-04-23 | 20:32,ESP32_GH_01,27.1,89.8,6.666667,0
2026-04-23 | 20:32,ESP32_GH_01,27.1,89.8,6.666667,0
2026-04-23 | 20:33,ESP32_GH_01,27.1,89.8,6.666667,0
2026-04-23 | 20:33,ESP32_GH_01,27.1,89.8,6.666667,0
2026-04-23 | 20:33,ESP32_GH_01,27.1,89.7,6.666667,0
2026-04-23 | 20:33,ESP32_GH_01,27.1,89.8,6.666667,0
2026-04-23 | 20:33,ESP32_GH_01,27.1,89.8,6.666667,0
2026-04-23 | 20:33,ESP32_GH_01,27.1,89.7,6.666667,0
2026-04-23 | 20:33,ESP32_GH_01,27.1,89.8,6.666667,0
2026-04-23 | 20:33,ESP32_GH_01,27.1,89.8,6.666667,0
2026-04-23 | 20:33,ESP32_GH_01,27.1,89.8,6.666667,0
2026-04-23 | 20:33,ESP32_GH_01,27.1,89.8,6.666667,0
2026-04-23 | 20:33,ESP32_GH_01,27.1,89.8,6.666667,0
2026-04-23 | 20:33,ESP32_GH_01,27.1,89.8,6.666667,0
2026-04-23 | 20:34,ESP32_GH_01,27.1,89.8,6.666667,0
2026-04-23 | 20:34,ESP32_GH_01,27.1,89.9,6.666667,0
2026-04-23 | 20:34,ESP32_GH_01,27.1,90,6.666667,0
2026-04-23 | 20:34,ESP32_GH_01,27,90,6.666667,0
2026-04-23 | 20:34,ESP32_GH_01,27,90,6.666667,0
2026-04-23 | 20:34,ESP32_GH_01,27,90,6.666667,0
2026-04-23 | 20:34,ESP32_GH_01,27,90.1,6.666667,0
2026-04-23 | 20:34,ESP32_GH_01,27,90,6.666667,0
2026-04-23 | 20:34,ESP32_GH_01,27,90.1,6.666667,0
2026-04-23 | 20:34,ESP32_GH_01,27,90.2,6.666667,0
2026-04-23 | 20:34,ESP32_GH_01,27,90.2,6.666667,0
2026-04-23 | 20:35,ESP32_GH_01,27,90.3,6.666667,0
2026-04-23 | 20:35,ESP32_GH_01,27,90.4,6.666667,0
2026-04-23 | 20:35,ESP32_GH_01,27,90.4,6.666667,0
2026-04-23 | 20:35,ESP32_GH_01,27,90.3,6.666667,0
2026-04-23 | 20:35,ESP32_GH_01,27,90.4,6.666667,0
2026-04-23 | 20:35,ESP32_GH_01,27,90.5,6.666667,0
2026-04-23 | 20:35,ESP32_GH_01,27,90.5,6.666667,0
2026-04-23 | 20:35,ESP32_GH_01,27,90.5,6.666667,0
2026-04-23 | 20:35,ESP32_GH_01,27,90.6,6.666667,0
2026-04-23 | 20:35,ESP32_GH_01,27,90.5,6.666667,0
2026-04-23 | 20:35,ESP32_GH_01,27,90.5,6.666667,0
2026-04-23 | 20:36,ESP32_GH_01,27,90.6,6.666667,0
2026-04-23 | 20:36,ESP32_GH_01,27,90.6,6.666667,0
2026-04-23 | 20:36,ESP32_GH_01,27,90.6,6.666667,0
2026-04-23 | 20:36,ESP32_GH_01,27,90.6,6.666667,0
2026-04-23 | 20:36,ESP32_GH_01,27,90.6,6.666667,0
2026-04-23 | 20:36,ESP32_GH_01,27,90.7,6.666667,0
2026-04-23 | 20:36,ESP32_GH_01,27,90.6,6.666667,0
2026-04-23 | 20:36,ESP32_GH_01,27,90.7,6.666667,0
2026-04-23 | 20:36,ESP32_GH_01,27,90.6,6.666667,0
2026-04-23 | 20:36,ESP32_GH_01,27,90.7,6.666667,0
2026-04-23 | 20:36,ESP32_GH_01,27,90.7,6.666667,0
2026-04-23 | 20:36,ESP32_GH_01,27,90.7,6.666667,0
2026-04-23 | 20:50,ESP32_GH_01,27,91,6.666667,0
2026-04-23 | 20:50,ESP32_GH_01,27,91,6.666667,0
2026-04-23 | 20:51,ESP32_GH_01,27,90.9,6.666667,0
2026-04-23 | 20:51,ESP32_GH_01,27,90.8,6.666667,0
2026-04-23 | 20:51,ESP32_GH_01,27.1,90.8,6.666667,0
2026-04-23 | 20:51,ESP32_GH_01,27.1,90.7,6.666667,0
2026-04-23 | 20:51,ESP32_GH_01,27.1,90.7,6.666667,0
2026-04-23 | 20:51,ESP32_GH_01,27.1,90.7,6.666667,0
2026-04-23 | 20:52,ESP32_GH_01,27.1,90.7,6.666667,0
2026-04-23 | 20:52,ESP32_GH_01,27.1,90.5,6.666667,0
2026-04-23 | 20:52,ESP32_GH_01,27.1,90.5,6.666667,0
2026-04-23 | 20:52,ESP32_GH_01,27.1,90.5,6.666667,0
2026-04-23 | 20:52,ESP32_GH_01,27.1,90.5,6.666667,0
2026-04-23 | 20:52,ESP32_GH_01,27.1,90.4,6.666667,0
2026-04-23 | 20:52,ESP32_GH_01,27.1,90.4,6.666667,0
2026-04-23 | 20:52,ESP32_GH_01,27.2,90.4,6.666667,0
2026-04-23 | 20:52,ESP32_GH_01,27.1,90.3,6.666667,0
2026-04-23 | 20:52,ESP32_GH_01,27.1,90.3,6.666667,0
2026-04-23 | 20:52,ESP32_GH_01,27.1,90.3,6.666667,0
2026-04-23 | 20:52,ESP32_GH_01,27.2,90.3,6.666667,0
2026-04-23 | 20:53,ESP32_GH_01,27.1,90.3,6.666667,0
2026-04-23 | 20:53,ESP32_GH_01,27.1,90.3,6.666667,0
2026-04-23 | 20:53,ESP32_GH_01,27.2,90.2,6.666667,0
2026-04-23 | 20:53,ESP32_GH_01,27.2,90.2,6.666667,0
2026-04-23 | 20:53,ESP32_GH_01,27.2,90.2,6.666667,0
2026-04-23 | 20:53,ESP32_GH_01,27.2,90.2,6.666667,0
2026-04-23 | 20:53,ESP32_GH_01,27.2,90.2,6.666667,0
2026-04-23 | 20:53,ESP32_GH_01,27.2,90.2,6.666667,0
2026-04-23 | 20:53,ESP32_GH_01,27.2,90.2,6.666667,0
2026-04-23 | 20:53,ESP32_GH_01,27.2,90.2,6.666667,0
2026-04-23 | 20:53,ESP32_GH_01,27.2,90.2,6.666667,0
2026-04-23 | 20:53,ESP32_GH_01,27.2,90.2,6.666667,0
2026-04-23 | 20:54,ESP32_GH_01,27.2,90.1,6.666667,0
2026-04-23 | 20:54,ESP32_GH_01,27.2,90.1,6.666667,0
2026-04-23 | 20:54,ESP32_GH_01,27.2,90.1,6.666667,0
2026-04-23 | 20:54,ESP32_GH_01,27.2,90.1,6.666667,0
2026-04-23 | 20:54,ESP32_GH_01,27.2,90.1,6.666667,0
2026-04-23 | 20:54,ESP32_GH_01,27.2,90.1,6.666667,0
2026-04-23 | 20:54,ESP32_GH_01,27.2,90.1,6.666667,10
2026-04-23 | 20:54,ESP32_GH_01,27.2,90,6.666667,0
2026-04-23 | 20:54,ESP32_GH_01,27.2,90,6.666667,0
2026-04-23 | 20:54,ESP32_GH_01,27.2,90.1,6.666667,0
2026-04-23 | 20:54,ESP32_GH_01,27.3,90,6.666667,0
2026-04-23 | 20:54,ESP32_GH_01,27.3,90,6.666667,0
2026-04-23 | 20:55,ESP32_GH_01,27.3,89.9,6.666667,0
2026-04-23 | 20:55,ESP32_GH_01,27.3,89.9,6.666667,0
